t_us,ch1,ch2,ch3,ch4,pc_time,label
376564164,1373,865,1071,1226,1770289247.545921,right
376568164,1408,891,1115,1277,1770289247.5499752,right
376572162,1447,900,1122,1307,1770289247.553947,right
376576162,1357,781,963,1172,1770289247.5578408,right
376580163,1374,874,1079,1240,1770289247.561981,right
376584164,1408,888,1110,1277,1770289247.565957,right
376588164,1456,907,1129,1311,1770289247.569984,right
376592162,1383,805,994,1207,1770289247.573869,right
376596162,1384,865,1069,1234,1770289247.5780082,right
376600163,1400,880,1098,1267,1770289247.582002,right
376604164,1455,910,1122,1308,1770289247.5859919,right
376608162,1406,829,1025,1222,1770289247.589976,right
376612162,1385,852,1054,1221,1770289247.5940359,right
376616163,1391,873,1081,1247,1770289247.598013,right
376620163,1445,920,1133,1309,1770289247.60213,right
376624164,1414,843,1051,1242,1770289247.6060228,right
376628162,1377,833,1027,1205,1770289247.61007,right
376632163,1380,864,1071,1232,1770289247.614149,right
376636163,1434,918,1134,1304,1770289247.618145,right
376640163,1424,864,1077,1268,1770289247.622102,right
376644164,1373,810,999,1202,1770289247.626003,right
376648162,1375,861,1062,1226,1770289247.630111,right
376652163,1414,904,1121,1293,1770289247.634092,right
376656163,1431,886,1113,1293,1770289247.638134,right
376660164,1358,797,981,1190,1770289247.641963,right
376664164,1370,863,1064,1226,1770289247.64616,right
376668162,1408,893,1114,1282,1770289247.6501162,right
376672163,1442,900,1119,1306,1770289247.654124,right
376676163,1349,776,962,1170,1770289247.657992,right
376680164,1370,874,1080,1238,1770289247.662129,right
376684162,1408,888,1113,1283,1770289247.666089,right
376688162,1448,905,1123,1309,1770289247.670126,right
376692163,1372,794,981,1192,1770289247.673988,right
376696163,1376,866,1070,1232,1770289247.678176,right
376700164,1398,885,1109,1271,1770289247.682125,right
376704162,1453,909,1129,1314,1770289247.6861281,right
376708162,1401,820,1019,1219,1770289247.690146,right
376712163,1387,861,1057,1227,1770289247.69421,right
376716163,1394,874,1084,1251,1770289247.6981518,right
376720164,1448,915,1129,1308,1770289247.7021701,right
376724162,1412,840,1044,1233,1770289247.706145,right
376728162,1383,840,1039,1212,1770289247.710231,right
376732163,1382,868,1077,1244,1770289247.714168,right
376736163,1444,919,1136,1314,1770289247.718231,right
376740164,1429,855,1068,1257,1770289247.722181,right
376744162,1375,816,1004,1203,1770289247.726211,right
376748162,1375,860,1061,1224,1770289247.730161,right
376752163,1418,906,1124,1293,1770289247.734217,right
376756163,1421,879,1096,1284,1770289247.738204,right
376760164,1355,799,987,1190,1770289247.7421498,right
376764162,1367,863,1065,1224,1770289247.7462049,right
376768162,1408,894,1116,1285,1770289247.750177,right
376772163,1438,897,1115,1306,1770289247.7542112,right
376776163,1354,786,971,1182,1770289247.758115,right
376780164,1370,869,1072,1235,1770289247.762214,right
376784162,1408,890,1111,1277,1770289247.766252,right
376788162,1449,904,1121,1307,1770289247.770278,right
376792163,1362,788,974,1182,1770289247.7741241,right
376796163,1373,869,1075,1235,1770289247.778281,right
376800162,1403,884,1103,1270,1770289247.782258,right
376804162,1454,908,1127,1312,1770289247.786292,right
376808162,1391,812,1003,1214,1770289247.790256,right
376812163,1385,863,1057,1227,1770289247.794335,right
376816164,1395,877,1089,1258,1770289247.798302,right
376820162,1445,913,1126,1309,1770289247.802298,right
376824162,1404,835,1033,1226,1770289247.806298,right
376828163,1379,848,1050,1215,1770289247.810314,right
376832164,1384,868,1078,1245,1770289247.8142972,right
376836164,1446,921,1135,1309,1770289247.8182988,right
376840162,1416,847,1054,1245,1770289247.822259,right
376844163,1371,822,1015,1201,1770289247.8263612,right
376848163,1374,860,1063,1225,1770289247.8303292,right
376852164,1421,911,1122,1297,1770289247.834334,right
376856164,1424,870,1088,1273,1770289247.83834,right
376860162,1363,804,993,1196,1770289247.84222,right
376864162,1368,862,1061,1224,1770289247.846326,right
376868163,1407,900,1118,1289,1770289247.85037,right
376872164,1433,891,1115,1301,1770289247.8543549,right
376876164,1358,793,978,1190,1770289247.858261,right
376880162,1371,864,1069,1227,1770289247.862352,right
376884162,1407,890,1111,1276,1770289247.866316,right
376888163,1447,898,1119,1304,1770289247.870413,right
376892164,1353,781,961,1171,1770289247.874259,right
376896164,1369,873,1079,1239,1770289247.878399,right
376900162,1407,889,1112,1277,1770289247.882368,right
376904162,1452,907,1125,1311,1770289247.88642,right
376908163,1380,803,993,1199,1770289247.8902762,right
376912164,1378,863,1064,1226,1770289247.89443,right
376916164,1394,881,1096,1259,1770289247.89841,right
376920162,1445,911,1128,1310,1770289247.902446,right
376924162,1399,828,1024,1225,1770289247.9064078,right
376928163,1383,854,1052,1222,1770289247.91044,right
376932164,1390,872,1080,1247,1770289247.91445,right
376936164,1445,918,1132,1309,1770289247.9183218,right
376940162,1412,844,1050,1240,1770289247.9223192,right
376944162,1379,835,1027,1210,1770289247.9262788,right
376948163,1380,865,1075,1237,1770289247.9303339,right
376952164,1437,919,1134,1307,1770289247.9343948,right
376956164,1423,862,1072,1263,1770289247.938439,right
376960162,1371,811,999,1200,1770289247.942346,right
376964162,1374,861,1061,1225,1770289247.946481,right
376968163,1415,904,1122,1293,1770289247.950474,right
376972164,1431,886,1107,1294,1770289247.954477,right
376976162,1358,797,981,1193,1770289247.958381,right
376980162,1370,862,1064,1226,1770289247.962498,right
376984163,1408,892,1114,1277,1770289247.966492,right
376988163,1445,897,1117,1302,1770289247.970517,right
376992164,1350,780,961,1170,1770289247.9743922,right
376996162,1368,874,1079,1238,1770289247.9785001,right
377000163,1409,891,1114,1284,1770289247.982486,right
377004163,1447,904,1124,1310,1770289247.986528,right
377008163,1372,793,980,1193,1770289247.990422,right
377012162,1377,868,1066,1228,1770289247.994553,right
377016162,1396,883,1101,1267,1770289247.998525,right
377020163,1451,908,1128,1308,1770289248.002563,right
377024163,1398,819,1018,1217,1770289248.0065122,right
377028164,1388,860,1058,1227,1770289248.0105548,right
377032162,1393,875,1085,1250,1770289248.014527,right
377036162,1447,915,1126,1309,1770289248.0185442,right
377040163,1412,839,1038,1230,1770289248.022532,right
377044163,1377,842,1031,1212,1770289248.026551,right
377048164,1379,865,1075,1238,1770289248.030566,right
377052162,1438,922,1136,1311,1770289248.034616,right
377056162,1422,853,1067,1254,1770289248.03856,right
377060163,1372,817,1007,1201,1770289248.0426571,right
377064163,1371,858,1062,1225,1770289248.046574,right
377068164,1417,908,1124,1293,1770289248.050619,right
377072162,1420,877,1096,1283,1770289248.0546172,right
377076162,1354,800,989,1190,1770289248.0585248,right
377080163,1366,863,1065,1224,1770289248.0626318,right
377084163,1408,895,1116,1284,1770289248.0666041,right
377088164,1438,893,1119,1305,1770289248.0706198,right
377092162,1356,788,975,1184,1770289248.074528,right
377096162,1372,868,1069,1228,1770289248.0786262,right
377100163,1405,888,1111,1273,1770289248.082588,right
377104163,1450,901,1122,1305,1770289248.086626,right
377108164,1360,787,973,1180,1770289248.090532,right
377112162,1373,870,1076,1235,1770289248.094692,right
377116162,1403,884,1103,1271,1770289248.098658,right
377120163,1453,907,1127,1308,1770289248.102687,right
377124163,1389,811,1001,1212,1770289248.106656,right
377128164,1385,864,1065,1228,1770289248.110678,right
377132162,1396,877,1092,1259,1770289248.114649,right
377136162,1446,911,1129,1312,1770289248.118707,right
377140163,1407,833,1033,1228,1770289248.1226711,right
377144163,1380,848,1048,1214,1770289248.127703,right
377148164,1381,868,1079,1243,1770289248.130717,right
377152162,1444,920,1135,1309,1770289248.134826,right
377156162,1416,848,1057,1247,1770289248.13908,right
377160163,1371,823,1015,1202,1770289248.1433249,right
377164164,1378,863,1068,1231,1770289248.146654,right
377168162,1427,914,1129,1304,1770289248.150738,right
377172162,1426,869,1087,1275,1770289248.15464,right
377176162,1364,805,993,1197,1770289248.15854,right
377180163,1370,861,1063,1225,1770289248.1625988,right
377184164,1409,898,1118,1290,1770289248.1665988,right
377188162,1433,893,1116,1301,1770289248.170553,right
377192162,1359,794,978,1190,1770289248.1746,right
377196162,1371,866,1067,1228,1770289248.178549,right
377200164,1407,891,1113,1282,1770289248.182562,right
377204164,1446,900,1118,1307,1770289248.186796,right
377208162,1354,780,959,1169,1770289248.190527,right
377212162,1373,876,1079,1238,1770289248.1947799,right
377216163,1407,890,1112,1277,1770289248.1986518,right
377220164,1455,907,1125,1314,1770289248.202671,right
377224164,1382,803,993,1204,1770289248.2065961,right
377228162,1385,864,1069,1228,1770289248.210758,right
377232162,1397,880,1098,1265,1770289248.214605,right
377236163,1450,908,1126,1309,1770289248.218731,right
377240164,1404,829,1025,1224,1770289248.222705,right
377244164,1385,854,1053,1223,1770289248.226781,right
377248162,1391,873,1081,1247,1770289248.23079,right
377252162,1445,918,1128,1308,1770289248.234818,right
377256163,1412,844,1050,1242,1770289248.2388139,right
377260164,1378,831,1025,1205,1770289248.242775,right
377264164,1379,864,1070,1233,1770289248.246859,right
377268162,1434,919,1134,1304,1770289248.250886,right
377272162,1425,862,1074,1266,1770289248.254785,right
377276163,1374,812,1000,1201,1770289248.258722,right
377280164,1376,864,1067,1231,1770289248.262709,right
377284162,1416,907,1125,1296,1770289248.266908,right
377288162,1434,884,1104,1293,1770289248.270852,right
377292162,1361,796,975,1185,1770289248.274818,right
377296163,1366,864,1064,1222,1770289248.2788951,right
377300164,1405,893,1114,1281,1770289248.2828412,right
377304164,1444,898,1120,1307,1770289248.286894,right
377308162,1350,781,965,1175,1770289248.290716,right
377312162,1373,874,1079,1240,1770289248.2948768,right
377316163,1410,892,1114,1285,1770289248.298849,right
377320164,1448,904,1123,1309,1770289248.302704,right
377324164,1368,792,979,1192,1770289248.3067598,right
377328162,1375,865,1070,1233,1770289248.3109171,right
377332163,1399,884,1101,1269,1770289248.314867,right
377336163,1452,909,1129,1311,1770289248.318937,right
377340164,1395,820,1016,1218,1770289248.3228421,right
377344162,1386,859,1057,1227,1770289248.326931,right
377348162,1393,875,1084,1250,1770289248.3309598,right
377352163,1447,915,1126,1310,1770289248.3349519,right
377356163,1411,838,1037,1229,1770289248.33893,right
377360164,1377,841,1031,1212,1770289248.3429031,right
377364162,1379,866,1076,1240,1770289248.3469682,right
377368163,1441,921,1136,1313,1770289248.35099,right
377372163,1426,856,1067,1252,1770289248.3549562,right
377376163,1373,817,1008,1204,1770289248.358912,right
377380164,1376,862,1067,1232,1770289248.3629792,right
377384162,1422,912,1126,1298,1770289248.36696,right
377388163,1434,878,1095,1285,1770289248.370972,right
377392163,1363,800,990,1196,1770289248.374888,right
377396163,1371,863,1065,1226,1770289248.379009,right
377400162,1410,895,1116,1285,1770289248.3829901,right
377404162,1436,897,1114,1296,1770289248.387003,right
377408163,1353,788,972,1180,1770289248.390871,right
377412163,1366,869,1074,1227,1770289248.3950238,right
377416164,1403,888,1112,1274,1770289248.399075,right
377420162,1448,902,1122,1304,1770289248.403043,right
377424162,1360,787,974,1180,1770289248.406931,right
377428163,1373,871,1075,1238,1770289248.411036,right
377432163,1405,887,1105,1275,1770289248.415137,right
377436164,1456,909,1126,1314,1770289248.419019,right
377440162,1391,810,1002,1214,1770289248.423029,right
377444162,1387,863,1064,1228,1770289248.426976,right
377448163,1396,878,1091,1255,1770289248.430974,right
377452163,1447,913,1126,1308,1770289248.434995,right
377456164,1408,834,1034,1229,1770289248.439119,right
377460162,1381,848,1048,1219,1770289248.443112,right
377464162,1387,871,1079,1246,1770289248.447142,right
377468163,1447,922,1137,1313,1770289248.451125,right
377472163,1423,849,1059,1248,1770289248.455117,right
377476164,1376,829,1018,1203,1770289248.459132,right
377480162,1379,863,1067,1231,1770289248.463119,right
377484162,1428,916,1129,1304,1770289248.4670799,right
377488163,1427,871,1087,1276,1770289248.4711459,right
377492163,1364,806,992,1197,1770289248.474992,right
377496164,1370,862,1064,1226,1770289248.47914,right
377500162,1408,899,1118,1290,1770289248.483105,right
377504162,1432,891,1116,1301,1770289248.487128,right
377508163,1359,793,979,1190,1770289248.491125,right
377512163,1371,864,1067,1226,1770289248.495178,right
377516164,1406,890,1113,1282,1770289248.499125,right
377520162,1446,900,1120,1307,1770289248.5034869,right
377524162,1353,780,962,1173,1770289248.507095,right
377528163,1374,875,1079,1239,1770289248.511195,right
377532164,1409,890,1113,1278,1770289248.515158,right
377536162,1453,907,1129,1312,1770289248.5191538,right
377540162,1381,804,992,1198,1770289248.523156,right
377544162,1380,864,1065,1226,1770289248.527193,right
377548163,1396,881,1098,1264,1770289248.531187,right
377552164,1447,909,1127,1311,1770289248.535192,right
377556162,1403,827,1024,1224,1770289248.539149,right
377560162,1387,855,1057,1227,1770289248.543222,right
377564163,1392,873,1082,1249,1770289248.547232,right
377568164,1449,919,1131,1309,1770289248.5512378,right
377572164,1415,844,1051,1240,1770289248.555234,right
377576162,1380,836,1027,1211,1770289248.559218,right
377580163,1380,865,1073,1238,1770289248.563243,right
377584163,1437,920,1135,1308,1770289248.56723,right
377588164,1426,861,1074,1263,1770289248.571223,right
377592164,1372,812,1000,1200,1770289248.575244,right
377596162,1374,859,1061,1225,1770289248.579254,right
377600162,1416,906,1121,1294,1770289248.583233,right
377604163,1430,885,1103,1288,1770289248.5872772,right
377608164,1356,797,984,1188,1770289248.591153,right
377612164,1366,861,1064,1224,1770289248.595317,right
377616162,1405,893,1115,1281,1770289248.599273,right
377620162,1444,898,1117,1306,1770289248.603297,right
377624163,1352,780,964,1172,1770289248.607188,right
377628164,1372,873,1080,1238,1770289248.6112928,right
377632164,1410,891,1114,1284,1770289248.6152802,right
377636162,1447,905,1123,1308,1770289248.619342,right
377640162,1367,793,980,1192,1770289248.6232162,right
377644163,1375,864,1069,1228,1770289248.627372,right
377648164,1396,881,1100,1267,1770289248.631336,right
377652162,1448,906,1128,1310,1770289248.635364,right
377656162,1392,819,1015,1221,1770289248.639338,right
377660162,1386,860,1059,1228,1770289248.64337,right
377664163,1392,875,1083,1251,1770289248.6473331,right
377668164,1446,915,1127,1308,1770289248.651362,right
377672164,1408,838,1037,1228,1770289248.655317,right
377676162,1376,842,1039,1213,1770289248.6594298,right
377680162,1379,865,1078,1243,1770289248.663351,right
377684163,1442,922,1137,1314,1770289248.667396,right
377688164,1427,853,1065,1253,1770289248.671385,right
377692164,1375,817,1009,1207,1770289248.675382,right
377696162,1377,864,1069,1234,1770289248.679372,right
377700163,1423,912,1127,1302,1770289248.683376,right
377704163,1434,879,1096,1286,1770289248.687399,right
377708164,1364,801,991,1196,1770289248.691315,right
377712162,1370,863,1065,1227,1770289248.6954188,right
377716162,1410,895,1117,1285,1770289248.699384,right
377720163,1439,899,1113,1298,1770289248.703457,right
377724163,1354,789,975,1181,1770289248.707305,right
377728164,1369,867,1072,1233,1770289248.711427,right
377732162,1407,889,1113,1283,1770289248.715435,right
377736163,1446,903,1121,1308,1770289248.7194319,right
377740163,1361,786,974,1181,1770289248.723335,right
377744164,1374,869,1076,1236,1770289248.727469,right
377748164,1404,885,1111,1275,1770289248.731429,right
377752162,1454,906,1126,1314,1770289248.7354722,right
377756163,1389,811,1001,1213,1770289248.739497,right
377760163,1385,864,1066,1228,1770289248.743485,right
377764164,1396,878,1091,1259,1770289248.747458,right
377768162,1447,912,1126,1309,1770289248.751474,right
