t_us,ch1,ch2,ch3,ch4,pc_time,label
422596162,1349,836,1026,1196,1770289293.6337721,right
422600163,1385,891,1107,1271,1770289293.637761,right
422604164,1459,924,1141,1328,1770289293.641752,right
422608162,1409,820,1018,1224,1770289293.645799,right
422612162,1367,828,1014,1198,1770289293.649749,right
422616163,1384,878,1084,1246,1770289293.653805,right
422620163,1455,929,1144,1322,1770289293.657737,right
422624164,1422,842,1050,1243,1770289293.661779,right
422628162,1368,815,1000,1197,1770289293.665746,right
422632163,1367,859,1062,1224,1770289293.669777,right
422636163,1441,931,1145,1317,1770289293.673779,right
422640163,1426,860,1073,1266,1770289293.677817,right
422644164,1362,803,989,1184,1770289293.6817548,right
422648162,1350,848,1048,1203,1770289293.685796,right
422652163,1430,936,1160,1311,1770289293.6897678,right
422656163,1435,877,1097,1289,1770289293.6938272,right
422660164,1353,794,976,1184,1770289293.697782,right
422664164,1340,841,1028,1199,1770289293.70176,right
422668162,1404,922,1134,1298,1770289293.705833,right
422672163,1440,901,1122,1309,1770289293.7098482,right
422676163,1359,787,975,1184,1770289293.713757,right
422680164,1340,836,1026,1197,1770289293.7178009,right
422684162,1399,911,1117,1284,1770289293.7218308,right
422688162,1447,912,1128,1318,1770289293.725815,right
422692163,1360,785,970,1182,1770289293.729766,right
422696163,1343,842,1030,1199,1770289293.733828,right
422700164,1387,897,1109,1276,1770289293.737865,right
422704162,1460,922,1139,1323,1770289293.741847,right
422708162,1395,812,1002,1217,1770289293.7458801,right
422712163,1361,832,1021,1201,1770289293.74986,right
422716163,1388,883,1096,1256,1770289293.753888,right
422720164,1454,928,1144,1322,1770289293.757832,right
422724162,1414,835,1037,1232,1770289293.7618718,right
422728162,1364,820,1011,1200,1770289293.7658691,right
422732163,1373,865,1075,1236,1770289293.76993,right
422736163,1446,928,1147,1321,1770289293.7738922,right
422740164,1424,854,1068,1259,1770289293.777889,right
422744162,1367,807,991,1191,1770289293.7818072,right
422748162,1354,852,1054,1213,1770289293.785934,right
422752163,1435,935,1148,1315,1770289293.789888,right
422756163,1436,873,1089,1282,1770289293.79394,right
422760164,1357,797,978,1187,1770289293.7978492,right
422764162,1344,843,1031,1201,1770289293.8019462,right
422768162,1419,928,1142,1305,1770289293.8059452,right
422772163,1445,892,1118,1307,1770289293.809911,right
422776163,1364,789,976,1188,1770289293.813838,right
422780164,1344,836,1026,1199,1770289293.817929,right
422784162,1405,914,1124,1294,1770289293.822004,right
422788162,1448,908,1127,1320,1770289293.825973,right
422792163,1359,779,960,1175,1770289293.829875,right
422796163,1347,845,1036,1202,1770289293.83395,right
422800162,1398,904,1119,1284,1770289293.837945,right
422804162,1457,918,1139,1324,1770289293.84192,right
422808162,1386,803,992,1207,1770289293.8459141,right
422812163,1357,834,1023,1200,1770289293.849949,right
422816164,1389,887,1104,1261,1770289293.853997,right
422820162,1458,925,1141,1323,1770289293.857981,right
422824162,1413,828,1026,1227,1770289293.862009,right
422828163,1366,824,1012,1200,1770289293.865983,right
422832164,1376,872,1078,1242,1770289293.8699992,right
422836164,1454,932,1146,1322,1770289293.873996,right
422840162,1427,850,1059,1253,1770289293.878026,right
422844163,1367,811,999,1197,1770289293.881902,right
422848162,1364,856,1058,1221,1770289293.8860312,right
422852164,1441,932,1147,1318,1770289293.8900192,right
422856164,1431,867,1085,1277,1770289293.89397,right
422860162,1360,799,985,1186,1770289293.897949,right
422864162,1346,843,1032,1201,1770289293.902025,right
422868163,1423,932,1147,1312,1770289293.906025,right
422872164,1443,885,1103,1294,1770289293.910093,right
422876164,1360,791,975,1182,1770289293.913962,right
422880162,1338,839,1026,1197,1770289293.918079,right
422884162,1405,918,1126,1294,1770289293.9219358,right
422888163,1443,905,1123,1311,1770289293.9259489,right
422892164,1353,781,963,1176,1770289293.929887,right
422896164,1338,842,1031,1196,1770289293.933985,right
422900162,1395,906,1119,1283,1770289293.93808,right
422904162,1452,915,1131,1318,1770289293.942079,right
422908163,1373,793,980,1194,1770289293.945994,right
422912164,1348,835,1023,1199,1770289293.950089,right
422916164,1385,892,1110,1269,1770289293.954099,right
422920162,1459,924,1139,1324,1770289293.9580858,right
422924162,1406,820,1017,1223,1770289293.962118,right
422928163,1365,827,1013,1198,1770289293.966104,right
422932164,1380,877,1085,1245,1770289293.970146,right
422936164,1453,929,1144,1322,1770289293.9741518,right
422940162,1421,844,1051,1244,1770289293.9781692,right
422944162,1368,815,1002,1196,1770289293.982163,right
422948163,1367,860,1061,1223,1770289293.986198,right
422952164,1441,931,1146,1317,1770289293.990123,right
422956164,1426,862,1073,1266,1770289293.994189,right
422960162,1363,801,988,1185,1770289293.9980721,right
422964162,1350,849,1049,1205,1770289294.002166,right
422968163,1431,936,1157,1311,1770289294.006175,right
422972164,1437,877,1096,1288,1770289294.0102,right
422976162,1355,792,978,1184,1770289294.0140889,right
422980162,1341,841,1027,1198,1770289294.018219,right
422984163,1403,920,1133,1296,1770289294.0221171,right
422988163,1441,900,1123,1309,1770289294.0260952,right
422992164,1359,786,974,1184,1770289294.030001,right
422996162,1340,837,1026,1192,1770289294.034059,right
423000163,1398,909,1116,1284,1770289294.03805,right
423004163,1447,912,1129,1316,1770289294.04222,right
423008163,1363,785,972,1181,1770289294.0462642,right
423012162,1345,840,1028,1200,1770289294.050026,right
423016162,1390,896,1109,1277,1770289294.054218,right
423020163,1463,922,1139,1325,1770289294.0582159,right
423024163,1397,811,1001,1217,1770289294.062266,right
423028164,1362,831,1017,1197,1770289294.066247,right
423032162,1382,883,1095,1254,1770289294.070245,right
423036162,1450,926,1142,1322,1770289294.0741901,right
423040163,1412,836,1037,1232,1770289294.0782452,right
423044163,1362,820,1010,1199,1770289294.082222,right
423048164,1368,864,1070,1228,1770289294.086258,right
423052162,1441,929,1147,1318,1770289294.090257,right
423056162,1421,854,1066,1257,1770289294.0942998,right
423060163,1361,805,989,1189,1770289294.098159,right
423064163,1351,851,1054,1211,1770289294.102304,right
423068164,1434,935,1150,1322,1770289294.106254,right
423072162,1437,872,1090,1284,1770289294.1102772,right
423076162,1360,794,979,1188,1770289294.114228,right
423080163,1346,841,1030,1203,1770289294.118289,right
423084163,1419,928,1141,1308,1770289294.122266,right
423088164,1446,894,1119,1310,1770289294.126317,right
423092162,1365,788,974,1185,1770289294.130243,right
423096162,1343,835,1023,1196,1770289294.134279,right
423100163,1404,915,1126,1293,1770289294.138324,right
423104163,1448,907,1129,1319,1770289294.1422899,right
423108164,1360,781,961,1176,1770289294.146272,right
423112162,1346,844,1032,1202,1770289294.150338,right
423116162,1398,903,1116,1282,1770289294.1543648,right
423120163,1460,920,1139,1324,1770289294.158352,right
423124163,1388,804,992,1207,1770289294.162257,right
423128164,1358,836,1024,1197,1770289294.166356,right
423132162,1384,887,1103,1257,1770289294.1703732,right
423136162,1451,926,1143,1322,1770289294.174377,right
423140163,1407,828,1026,1227,1770289294.178387,right
423144163,1363,824,1011,1201,1770289294.1823812,right
423148164,1375,869,1077,1241,1770289294.1864169,right
423152162,1450,931,1146,1321,1770289294.1904,right
423156162,1426,850,1061,1253,1770289294.194442,right
423160163,1369,811,996,1195,1770289294.1983192,right
423164163,1364,856,1058,1220,1770289294.20242,right
423168162,1441,933,1151,1318,1770289294.2063968,right
423172162,1432,867,1086,1278,1770289294.210443,right
423176162,1359,799,985,1186,1770289294.214318,right
423180163,1346,842,1040,1203,1770289294.218473,right
423184164,1423,932,1147,1313,1770289294.2224278,right
423188162,1445,886,1106,1298,1770289294.2264352,right
423192162,1363,790,976,1186,1770289294.230368,right
423196162,1344,837,1026,1199,1770289294.234424,right
423200164,1403,917,1127,1294,1770289294.238451,right
423204164,1440,907,1125,1314,1770289294.242468,right
423208162,1354,781,964,1177,1770289294.246376,right
423212162,1340,841,1029,1198,1770289294.2504761,right
423216163,1396,907,1119,1283,1770289294.2544682,right
423220164,1453,917,1132,1317,1770289294.2584698,right
423224164,1374,791,979,1194,1770289294.262403,right
423228162,1348,835,1024,1196,1770289294.266461,right
423232162,1385,892,1107,1266,1770289294.270577,right
423236163,1458,924,1139,1320,1770289294.274493,right
423240164,1401,821,1018,1224,1770289294.278522,right
423244164,1364,827,1014,1198,1770289294.2825038,right
423248162,1382,876,1085,1245,1770289294.28651,right
423252162,1454,929,1144,1321,1770289294.290496,right
423256163,1423,844,1052,1244,1770289294.2946172,right
423260164,1368,814,1001,1196,1770289294.298545,right
423264164,1367,860,1062,1223,1770289294.302547,right
423268162,1441,931,1147,1318,1770289294.306527,right
423272162,1427,862,1075,1266,1770289294.3105369,right
423276163,1363,803,988,1184,1770289294.3144581,right
423280164,1349,848,1048,1208,1770289294.3185332,right
423284164,1431,934,1158,1312,1770289294.322541,right
423288162,1439,878,1097,1289,1770289294.326588,right
423292162,1355,791,976,1184,1770289294.330462,right
423296163,1339,839,1027,1199,1770289294.334614,right
423300164,1403,920,1134,1296,1770289294.338571,right
423304164,1441,902,1123,1310,1770289294.342565,right
423308162,1359,786,975,1183,1770289294.346519,right
423312162,1338,838,1026,1192,1770289294.350569,right
423316163,1397,909,1114,1284,1770289294.3545952,right
423320164,1451,911,1123,1316,1770289294.358624,right
423324164,1365,785,970,1180,1770289294.3625112,right
423328162,1343,839,1029,1199,1770289294.366632,right
423332163,1386,897,1112,1276,1770289294.370655,right
423336163,1460,923,1140,1326,1770289294.374603,right
423340164,1400,812,1002,1218,1770289294.378678,right
423344162,1363,831,1017,1198,1770289294.382622,right
423348162,1385,882,1094,1254,1770289294.3866649,right
423352163,1452,926,1140,1319,1770289294.390662,right
423356163,1412,836,1037,1231,1770289294.394618,right
423360164,1361,820,1007,1198,1770289294.398666,right
423364162,1368,864,1070,1226,1770289294.402671,right
423368163,1440,930,1147,1318,1770289294.40664,right
423372163,1421,855,1069,1258,1770289294.41061,right
423376163,1363,806,990,1190,1770289294.414579,right
423380162,1352,851,1052,1212,1770289294.418656,right
423384162,1434,935,1149,1316,1770289294.4226198,right
423388163,1438,874,1094,1285,1770289294.426644,right
423392163,1359,794,978,1188,1770289294.430611,right
423396163,1346,842,1030,1202,1770289294.434749,right
423400162,1419,928,1142,1308,1770289294.438773,right
423404162,1447,894,1119,1310,1770289294.442761,right
423408163,1364,788,975,1186,1770289294.4466171,right
423412163,1345,836,1025,1193,1770289294.4507442,right
423416164,1404,914,1125,1292,1770289294.4547951,right
423420162,1448,910,1129,1319,1770289294.458771,right
423424162,1360,780,962,1176,1770289294.462664,right
423428163,1345,843,1039,1199,1770289294.466799,right
423432163,1394,902,1118,1282,1770289294.470797,right
423436164,1459,920,1140,1325,1770289294.474776,right
423440162,1387,803,993,1207,1770289294.478635,right
423444162,1358,835,1023,1201,1770289294.482762,right
423448163,1390,886,1102,1258,1770289294.486784,right
423452163,1458,927,1142,1322,1770289294.490753,right
423456164,1411,828,1026,1228,1770289294.494839,right
423460162,1365,823,1013,1202,1770289294.498785,right
423464162,1376,872,1078,1242,1770289294.5027862,right
423468163,1454,932,1146,1322,1770289294.506782,right
423472163,1432,850,1061,1254,1770289294.510806,right
423476164,1372,811,996,1195,1770289294.514733,right
423480162,1365,856,1059,1220,1770289294.5188348,right
423484162,1443,933,1148,1323,1770289294.522773,right
423488163,1435,867,1085,1279,1770289294.5269382,right
423492163,1361,798,986,1186,1770289294.530768,right
423496164,1346,843,1039,1201,1770289294.534831,right
423500162,1425,932,1155,1309,1770289294.5388212,right
423504162,1441,886,1105,1296,1770289294.542815,right
423508163,1361,790,974,1182,1770289294.5468001,right
423512163,1339,838,1025,1192,1770289294.550831,right
423516164,1404,916,1125,1292,1770289294.554844,right
423520162,1441,905,1126,1311,1770289294.558825,right
423524162,1352,782,964,1175,1770289294.5628002,right
423528163,1339,840,1027,1196,1770289294.5668328,right
423532164,1395,906,1121,1284,1770289294.570886,right
423536162,1453,916,1135,1319,1770289294.574817,right
423540162,1374,792,979,1194,1770289294.578754,right
423544162,1348,834,1021,1199,1770289294.5828512,right
423548163,1384,891,1109,1267,1770289294.586868,right
423552164,1459,924,1141,1322,1770289294.591316,right
423556162,1402,820,1019,1225,1770289294.594934,right
423560162,1365,827,1014,1198,1770289294.598867,right
423564163,1379,877,1085,1246,1770289294.602936,right
423568164,1453,930,1145,1322,1770289294.6068952,right
423572164,1423,843,1050,1244,1770289294.610931,right
423576162,1367,814,999,1196,1770289294.6148071,right
423580162,1366,859,1062,1222,1770289294.6189508,right
423584163,1442,931,1147,1317,1770289294.622921,right
423588164,1427,861,1074,1267,1770289294.626954,right
423592164,1362,802,987,1185,1770289294.6308439,right
423596162,1349,848,1048,1206,1770289294.634942,right
423600162,1431,936,1159,1311,1770289294.638953,right
423604163,1438,878,1099,1289,1770289294.6429691,right
423608164,1354,792,976,1183,1770289294.646911,right
423612164,1337,839,1027,1198,1770289294.650941,right
423616162,1401,921,1133,1296,1770289294.6549718,right
423620162,1440,902,1123,1310,1770289294.6589818,right
423624163,1358,786,977,1187,1770289294.662903,right
423628164,1342,836,1027,1199,1770289294.666952,right
423632164,1399,908,1116,1286,1770289294.671005,right
423636162,1450,914,1130,1321,1770289294.6749382,right
423640162,1365,785,973,1185,1770289294.6789088,right
423644163,1347,840,1027,1200,1770289294.68297,right
423648164,1390,896,1109,1275,1770289294.6870542,right
423652162,1462,922,1140,1326,1770289294.691026,right
423656162,1402,813,1004,1219,1770289294.69503,right
423660162,1363,830,1017,1199,1770289294.699003,right
423664163,1383,883,1094,1254,1770289294.7030258,right
